ID,YEAR,A,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat
280,2011,3565.72,28.94,19.82,26.96,3.13,2.63,1.53427e-05,279.81,279.52,774.73,11.04,36.94,0.03,0.56,29.31,22.923850583694104,60.20069825526139
280,2012,3565.72,28.94,19.82,26.96,3.13,2.63,1.58976e-05,278.55,278.42,811.05,12.0,35.75,0.01,0.56,29.34,22.923850583694104,60.20069825526139
280,2013,3565.72,28.94,19.82,26.96,3.13,2.63,1.54629e-05,278.97,279.35,564.34,13.33,34.75,0.01,0.56,29.44,22.923850583694104,60.20069825526139
280,2014,3565.72,28.94,19.82,26.96,3.13,2.63,1.59482e-05,279.87,280.14,600.98,16.11,34.17,0.12,0.56,29.45,22.923850583694104,60.20069825526139
280,2015,3565.72,28.94,19.82,26.96,3.13,2.63,1.6909e-05,280.25,280.65,665.23,19.36,30.16,0.17,0.56,29.45,22.923850583694104,60.20069825526139
280,2016,3565.72,28.94,19.82,26.96,3.13,2.63,1.52295e-05,279.23,279.3,534.54,19.56,28.35,0.27,0.56,29.43,22.923850583694104,60.20069825526139
280,2017,3565.72,28.94,19.82,26.96,3.13,2.63,1.36679e-05,278.95,279.27,665.91,20.77,26.65,0.23,0.56,29.4,22.923850583694104,60.20069825526139
280,2018,3565.72,28.94,19.82,26.96,3.13,2.63,1.60047e-05,279.28,279.74,443.14,17.82,29.43,0.05,0.56,29.4,22.923850583694104,60.20069825526139
280,2019,3565.72,28.94,19.82,26.96,3.13,2.63,1.50837e-05,279.69,280.08,721.86,16.39,32.2,0.03,0.56,29.45,22.923850583694104,60.20069825526139
280,2020,3565.72,28.94,19.82,26.96,3.13,2.63,1.79117e-05,280.89,281.34,763.02,18.93,31.75,0.03,0.57,29.43,22.923850583694104,60.20069825526139
281,2001,8.98,10.38,11.67,6.32,3.55,3.11,279.68,742.85,1.56,5.21,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2002,8.98,10.38,11.67,6.32,3.55,3.11,279.8,461.11,0.52,8.33,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2003,8.98,10.38,11.67,6.32,3.55,3.11,278.49,519.36,0.0,8.85,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2004,8.98,10.38,11.67,6.32,3.55,3.11,279.54,704.54,0.0,9.9,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2005,8.98,10.38,11.67,6.32,3.55,3.11,280.22,627.54,1.04,8.85,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2006,8.98,10.38,11.67,6.32,3.55,3.11,280.3,654.93,0.0,8.85,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2007,8.98,10.38,11.67,6.32,3.55,3.11,280.46,712.56,1.04,8.85,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2008,8.98,10.38,11.67,6.32,3.55,3.11,281.07,840.83,0.0,11.98,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2009,8.98,10.38,11.67,6.32,3.55,3.11,279.93,559.83,1.04,9.9,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2010,8.98,10.38,11.67,6.32,3.55,3.11,278.46,537.3,0.0,10.94,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2011,8.98,10.38,11.67,6.32,3.55,3.11,280.38,754.07,0.0,9.9,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2012,8.98,10.38,11.67,6.32,3.55,3.11,279.59,767.94,0.0,10.94,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2013,8.98,10.38,11.67,6.32,3.55,3.11,280.23,552.27,0.0,9.9,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2014,8.98,10.38,11.67,6.32,3.55,3.11,280.78,619.64,0.0,11.98,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2015,8.98,10.38,11.67,6.32,3.55,3.11,281.29,666.43,1.04,13.02,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2016,8.98,10.38,11.67,6.32,3.55,3.11,280.02,500.46,4.17,9.9,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2017,8.98,10.38,11.67,6.32,3.55,3.11,279.97,645.82,5.21,9.9,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2018,8.98,10.38,11.67,6.32,3.55,3.11,279.04,456.17,5.21,8.85,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2019,8.98,10.38,11.67,6.32,3.55,3.11,280.19,735.9,5.21,8.85,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
281,2020,8.98,10.38,11.67,6.32,3.55,3.11,281.82,728.75,4.17,9.9,0.0,0.0,57.29,,,21.965270106436705,60.21348700476589
282,2001,54.87,12.01,10.01,11.71,2.86,2.56,682.33,5.89,16.34,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2002,54.87,12.01,10.01,11.71,2.86,2.56,453.0,6.43,22.05,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2003,54.87,12.01,10.01,11.71,2.86,2.56,483.61,6.25,20.09,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2004,54.87,12.01,10.01,11.71,2.86,2.56,587.65,5.71,21.52,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2005,54.87,12.01,10.01,11.71,2.86,2.56,539.98,5.54,23.12,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2006,54.87,12.01,10.01,11.71,2.86,2.56,576.38,6.25,21.25,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2007,54.87,12.01,10.01,11.71,2.86,2.56,600.81,6.25,23.66,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2008,54.87,12.01,10.01,11.71,2.86,2.56,717.96,11.25,20.8,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2009,54.87,12.01,10.01,11.71,2.86,2.56,515.56,8.04,22.77,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2010,54.87,12.01,10.01,11.71,2.86,2.56,511.86,4.29,24.55,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2011,54.87,12.01,10.01,11.71,2.86,2.56,611.05,6.07,22.05,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2012,54.87,12.01,10.01,11.71,2.86,2.56,698.42,8.21,20.8,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2013,54.87,12.01,10.01,11.71,2.86,2.56,502.99,8.39,19.55,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2014,54.87,12.01,10.01,11.71,2.86,2.56,550.49,10.54,19.73,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2015,54.87,12.01,10.01,11.71,2.86,2.56,622.38,13.21,18.3,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2016,54.87,12.01,10.01,11.71,2.86,2.56,440.91,11.96,20.27,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2017,54.87,12.01,10.01,11.71,2.86,2.56,588.65,16.07,17.05,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2018,54.87,12.01,10.01,11.71,2.86,2.56,403.74,12.32,20.45,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2019,54.87,12.01,10.01,11.71,2.86,2.56,681.95,10.36,22.95,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
282,2020,54.87,12.01,10.01,11.71,2.86,2.56,637.26,11.96,21.88,0.0,0.0,46.79,,,,21.367169217964115,60.21246402402971
283,2001,10.97,6.84,5.61,6.46,1.43,1.17,635.32,1.75,23.25,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2002,10.97,6.84,5.61,6.46,1.43,1.17,436.53,0.88,28.51,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2003,10.97,6.84,5.61,6.46,1.43,1.17,459.53,1.75,25.88,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2004,10.97,6.84,5.61,6.46,1.43,1.17,517.02,0.0,28.51,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2005,10.97,6.84,5.61,6.46,1.43,1.17,506.94,0.0,29.39,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2006,10.97,6.84,5.61,6.46,1.43,1.17,521.62,0.0,29.39,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2007,10.97,6.84,5.61,6.46,1.43,1.17,584.82,0.0,29.39,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2008,10.97,6.84,5.61,6.46,1.43,1.17,706.01,0.0,31.58,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2009,10.97,6.84,5.61,6.46,1.43,1.17,531.71,0.0,30.7,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2010,10.97,6.84,5.61,6.46,1.43,1.17,518.4,0.0,26.75,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2011,10.97,6.84,5.61,6.46,1.43,1.17,557.32,0.0,25.88,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2012,10.97,6.84,5.61,6.46,1.43,1.17,753.11,0.0,26.75,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2013,10.97,6.84,5.61,6.46,1.43,1.17,514.67,0.0,28.51,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2014,10.97,6.84,5.61,6.46,1.43,1.17,523.66,0.88,28.07,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2015,10.97,6.84,5.61,6.46,1.43,1.17,620.7,2.63,27.19,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2016,10.97,6.84,5.61,6.46,1.43,1.17,432.33,3.95,27.63,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2017,10.97,6.84,5.61,6.46,1.43,1.17,579.66,6.58,25.88,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2018,10.97,6.84,5.61,6.46,1.43,1.17,378.97,1.32,32.02,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2019,10.97,6.84,5.61,6.46,1.43,1.17,705.23,3.07,30.26,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
283,2020,10.97,6.84,5.61,6.46,1.43,1.17,554.6,3.95,29.39,0.0,0.0,52.19,,,,20.68359716911165,60.21090488508636
284,2001,17.96,13.86,10.12,14.25,2.81,2.6,279.37,711.11,16.67,17.36,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2002,17.96,13.86,10.12,14.25,2.81,2.6,279.43,455.06,12.73,24.54,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2003,17.96,13.86,10.12,14.25,2.81,2.6,278.32,510.67,9.26,24.77,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2004,17.96,13.86,10.12,14.25,2.81,2.6,279.19,789.84,8.8,26.62,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2005,17.96,13.86,10.12,14.25,2.81,2.6,279.91,677.53,6.02,29.86,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2006,17.96,13.86,10.12,14.25,2.81,2.6,280.07,666.41,4.63,30.79,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2007,17.96,13.86,10.12,14.25,2.81,2.6,280.19,781.13,6.02,30.79,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2008,17.96,13.86,10.12,14.25,2.81,2.6,280.78,900.93,7.87,29.4,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2009,17.96,13.86,10.12,14.25,2.81,2.6,279.54,549.06,5.09,31.25,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2010,17.96,13.86,10.12,14.25,2.81,2.6,278.24,546.4,1.39,35.42,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2011,17.96,13.86,10.12,14.25,2.81,2.6,280.13,811.91,2.31,34.95,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2012,17.96,13.86,10.12,14.25,2.81,2.6,279.27,812.21,3.24,34.03,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2013,17.96,13.86,10.12,14.25,2.81,2.6,280.01,573.54,3.7,32.64,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2014,17.96,13.86,10.12,14.25,2.81,2.6,280.56,634.63,6.02,31.25,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2015,17.96,13.86,10.12,14.25,2.81,2.6,281.12,676.52,11.11,24.31,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2016,17.96,13.86,10.12,14.25,2.81,2.6,279.77,540.38,11.11,23.61,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2017,17.96,13.86,10.12,14.25,2.81,2.6,279.62,668.7,15.74,21.06,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2018,17.96,13.86,10.12,14.25,2.81,2.6,279.15,469.33,10.65,24.77,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2019,17.96,13.86,10.12,14.25,2.81,2.6,280.09,759.73,7.87,29.86,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
284,2020,17.96,13.86,10.12,14.25,2.81,2.6,281.68,779.48,13.43,25.69,0.0,0.0,47.92,,,22.336346163902448,60.180801357985914
285,2001,32.92,12.33,8.7,12.98,2.04,1.77,1.71562e-05,279.51,279.54,691.27,27.53,1.79,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2002,32.92,12.33,8.7,12.98,2.04,1.77,1.88214e-05,280.17,280.15,527.3,26.34,2.68,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2003,32.92,12.33,8.7,12.98,2.04,1.77,1.68123e-05,279.39,279.54,568.29,24.85,4.17,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2004,32.92,12.33,8.7,12.98,2.04,1.77,1.71576e-05,279.54,279.67,531.29,26.04,3.27,0.0,0.0,57.29,18.76047965845533,60.17009848573869
285,2005,32.92,12.33,8.7,12.98,2.04,1.77,1.71807e-05,279.94,280.05,522.22,29.61,2.38,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2006,32.92,12.33,8.7,12.98,2.04,1.77,1.76897e-05,280.47,280.86,486.17,26.93,3.87,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2007,32.92,12.33,8.7,12.98,2.04,1.77,1.66595e-05,280.14,280.14,505.85,29.02,3.87,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2008,32.92,12.33,8.7,12.98,2.04,1.77,1.70587e-05,280.77,280.7,738.66,31.55,2.38,0.0,0.0,57.29,18.76047965845533,60.17009848573869
285,2009,32.92,12.33,8.7,12.98,2.04,1.77,1.78912e-05,280.02,279.99,569.9,32.74,1.49,0.0,0.0,57.29,18.76047965845533,60.17009848573869
285,2010,32.92,12.33,8.7,12.98,2.04,1.77,1.70971e-05,278.71,278.23,594.14,29.17,3.57,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2011,32.92,12.33,8.7,12.98,2.04,1.77,1.65567e-05,280.14,280.07,515.18,29.46,3.87,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2012,32.92,12.33,8.7,12.98,2.04,1.77,1.83048e-05,279.42,279.48,858.74,30.65,2.98,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2013,32.92,12.33,8.7,12.98,2.04,1.77,1.74508e-05,279.75,279.99,512.81,30.65,2.98,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2014,32.92,12.33,8.7,12.98,2.04,1.77,1.74269e-05,280.82,280.83,518.59,33.33,1.19,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2015,32.92,12.33,8.7,12.98,2.04,1.77,1.98445e-05,280.66,280.92,556.06,32.59,1.34,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2016,32.92,12.33,8.7,12.98,2.04,1.77,1.83881e-05,280.17,280.14,503.45,32.14,1.79,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2017,32.92,12.33,8.7,12.98,2.04,1.77,1.79355e-05,279.91,279.96,565.04,33.63,0.6,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2018,32.92,12.33,8.7,12.98,2.04,1.77,1.98752e-05,280.0,280.4,424.36,31.99,2.08,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2019,32.92,12.33,8.7,12.98,2.04,1.77,1.88608e-05,280.17,280.36,733.96,32.59,1.49,0.0,0.0,56.99,18.76047965845533,60.17009848573869
285,2020,32.92,12.33,8.7,12.98,2.04,1.77,1.95797e-05,281.48,281.68,528.19,32.59,2.83,0.0,0.0,56.99,18.76047965845533,60.17009848573869
286,2001,229.47,14.4,10.14,14.55,2.84,2.51,279.74,748.74,6.27,24.12,0.0,0.0,51.68,,,21.793222174618716,60.162490732107074
286,2002,229.47,14.4,10.14,14.55,2.84,2.51,279.87,463.92,5.37,28.3,0.0,0.0,51.75,,,21.793222174618716,60.162490732107074
286,2003,229.47,14.4,10.14,14.55,2.84,2.51,278.56,520.85,3.62,29.05,0.0,0.0,51.87,,,21.793222174618716,60.162490732107074
286,2004,229.47,14.4,10.14,14.55,2.84,2.51,279.64,680.19,4.03,28.88,0.0,0.0,51.98,,,21.793222174618716,60.162490732107074
286,2005,229.47,14.4,10.14,14.55,2.84,2.51,280.28,618.99,3.14,30.49,0.0,0.0,51.95,,,21.793222174618716,60.162490732107074
286,2006,229.47,14.4,10.14,14.55,2.84,2.51,280.34,648.19,2.82,30.68,0.0,0.0,51.91,,,21.793222174618716,60.162490732107074
286,2007,229.47,14.4,10.14,14.55,2.84,2.51,280.51,695.08,2.97,31.2,0.0,0.0,51.87,,,21.793222174618716,60.162490732107074
286,2008,229.47,14.4,10.14,14.55,2.84,2.51,281.11,823.01,6.86,28.59,0.0,0.0,51.87,,,21.793222174618716,60.162490732107074
286,2009,229.47,14.4,10.14,14.55,2.84,2.51,279.99,561.17,3.93,30.72,0.0,0.0,51.98,,,21.793222174618716,60.162490732107074
286,2010,229.47,14.4,10.14,14.55,2.84,2.51,278.49,539.64,1.94,31.91,0.0,0.0,51.83,,,21.793222174618716,60.162490732107074
286,2011,229.47,14.4,10.14,14.55,2.84,2.51,280.41,732.34,1.96,31.97,0.0,0.0,51.79,,,21.793222174618716,60.162490732107074
286,2012,229.47,14.4,10.14,14.55,2.84,2.51,279.64,759.69,3.8,30.95,0.0,0.0,51.79,,,21.793222174618716,60.162490732107074
286,2013,229.47,14.4,10.14,14.55,2.84,2.51,280.25,548.67,4.14,30.28,0.0,0.0,51.91,,,21.793222174618716,60.162490732107074
286,2014,229.47,14.4,10.14,14.55,2.84,2.51,280.8,617.8,7.44,27.77,0.0,0.0,51.87,,,21.793222174618716,60.162490732107074
286,2015,229.47,14.4,10.14,14.55,2.84,2.51,281.29,663.6,11.05,24.74,0.0,0.0,51.87,,,21.793222174618716,60.162490732107074
286,2016,229.47,14.4,10.14,14.55,2.84,2.51,280.05,494.1,11.2,24.74,0.0,0.0,51.83,,,21.793222174618716,60.162490732107074
286,2017,229.47,14.4,10.14,14.55,2.84,2.51,279.97,643.61,15.26,21.48,0.0,0.0,51.83,,,21.793222174618716,60.162490732107074
286,2018,229.47,14.4,10.14,14.55,2.84,2.51,279.01,455.91,13.33,23.22,0.0,0.0,51.79,,,21.793222174618716,60.162490732107074
286,2019,229.47,14.4,10.14,14.55,2.84,2.51,280.18,732.3,14.71,22.3,0.0,0.0,51.83,,,21.793222174618716,60.162490732107074
286,2020,229.47,14.4,10.14,14.55,2.84,2.51,281.81,716.3,15.99,21.5,0.0,0.0,51.87,,,21.793222174618716,60.162490732107074
287,2001,282.34,56.77,38.7,57.9,0.98,0.69,1.33435e-05,278.46,277.6,647.01,8.02,6.36,22.26,23.36,13.45,30.182244642791854,59.76940411699293
287,2002,282.34,56.77,38.7,57.9,0.98,0.69,1.45771e-05,278.56,277.71,508.5,6.99,4.84,15.57,23.36,13.45,30.182244642791854,59.76940411699293
287,2003,282.34,56.77,38.7,57.9,0.98,0.69,1.16027e-05,278.06,277.43,745.93,6.97,3.99,11.6,23.36,13.45,30.182244642791854,59.76940411699293
287,2004,282.34,56.77,38.7,57.9,0.98,0.69,1.18984e-05,278.32,277.43,678.82,7.1,3.92,10.14,23.36,13.45,30.182244642791854,59.76940411699293
287,2005,282.34,56.77,38.7,57.9,0.98,0.69,1.33673e-05,278.86,278.13,626.47,6.79,4.64,10.0,23.36,13.45,30.182244642791854,59.76940411699293
287,2006,282.34,56.77,38.7,57.9,0.98,0.69,1.36726e-05,279.21,278.44,510.73,6.89,4.17,8.86,23.49,13.45,30.182244642791854,59.76940411699293
287,2007,282.34,56.77,38.7,57.9,0.98,0.69,1.40296e-05,279.11,278.82,527.18,7.82,3.71,10.37,23.55,13.45,30.182244642791854,59.76940411699293
287,2008,282.34,56.77,38.7,57.9,0.98,0.69,1.35816e-05,279.04,279.23,724.83,8.05,3.79,9.61,23.88,13.45,30.182244642791854,59.76940411699293
287,2009,282.34,56.77,38.7,57.9,0.98,0.69,1.37942e-05,278.06,278.13,762.09,7.73,3.31,9.79,23.95,13.45,30.182244642791854,59.76940411699293
287,2010,282.34,56.77,38.7,57.9,0.98,0.69,1.37063e-05,278.89,277.09,742.58,6.86,3.08,9.18,24.01,13.45,30.182244642791854,59.76940411699293
287,2011,282.34,56.77,38.7,57.9,0.98,0.69,1.39262e-05,279.39,278.23,665.18,7.12,3.15,9.15,24.01,13.45,30.182244642791854,59.76940411699293
287,2012,282.34,56.77,38.7,57.9,0.98,0.69,1.41898e-05,278.29,276.94,763.82,7.69,3.08,6.66,24.18,13.45,30.182244642791854,59.76940411699293
287,2013,282.34,56.77,38.7,57.9,0.98,0.69,1.49206e-05,279.3,278.42,587.53,7.56,3.43,6.95,24.27,13.45,30.182244642791854,59.76940411699293
287,2014,282.34,56.77,38.7,57.9,0.98,0.69,1.42319e-05,278.49,278.95,533.52,7.43,3.81,10.45,24.41,13.45,30.182244642791854,59.76940411699293
287,2015,282.34,56.77,38.7,57.9,0.98,0.69,1.26689e-05,278.99,279.28,550.87,7.68,2.97,13.55,24.5,13.45,30.182244642791854,59.76940411699293
287,2016,282.34,56.77,38.7,57.9,0.98,0.69,1.28117e-05,278.49,278.33,805.53,7.64,3.05,10.58,24.5,13.45,30.182244642791854,59.76940411699293
287,2017,282.34,56.77,38.7,57.9,0.98,0.69,1.31261e-05,277.75,278.07,756.41,7.97,2.82,10.15,24.54,13.45,30.182244642791854,59.76940411699293
287,2018,282.34,56.77,38.7,57.9,0.98,0.69,1.47138e-05,278.92,278.96,531.75,7.63,3.56,8.79,24.64,13.45,30.182244642791854,59.76940411699293
287,2019,282.34,56.77,38.7,57.9,0.98,0.69,1.44721e-05,279.13,279.04,673.12,7.53,3.51,9.73,24.73,13.45,30.182244642791854,59.76940411699293
287,2020,282.34,56.77,38.7,57.9,0.98,0.69,1.57908e-05,279.84,280.16,645.08,8.22,2.8,13.2,24.93,13.45,30.182244642791854,59.76940411699293
288,2001,29.93,24.89,14.38,24.08,1.7,1.4,1.70522e-05,278.31,278.0,608.33,49.73,14.23,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2002,29.93,24.89,14.38,24.08,1.7,1.4,1.83715e-05,278.36,277.98,434.32,51.53,9.91,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2003,29.93,24.89,14.38,24.08,1.7,1.4,1.55712e-05,277.99,277.78,668.02,51.17,12.07,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2004,29.93,24.89,14.38,24.08,1.7,1.4,1.59378e-05,278.23,278.03,683.47,49.37,13.15,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2005,29.93,24.89,14.38,24.08,1.7,1.4,1.84545e-05,279.15,278.86,560.43,50.09,13.51,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2006,29.93,24.89,14.38,24.08,1.7,1.4,1.80749e-05,279.22,279.0,394.7,49.37,14.23,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2007,29.93,24.89,14.38,24.08,1.7,1.4,1.83828e-05,279.34,279.17,567.93,51.53,12.79,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2008,29.93,24.89,14.38,24.08,1.7,1.4,1.8065e-05,279.36,279.55,684.91,49.37,13.15,0.0,7.57,21.98,29.068346239037815,59.8381831682853
288,2009,29.93,24.89,14.38,24.08,1.7,1.4,1.77053e-05,278.35,278.57,665.07,46.85,14.23,0.0,7.93,21.98,29.068346239037815,59.8381831682853
288,2010,29.93,24.89,14.38,24.08,1.7,1.4,1.82532e-05,279.37,277.91,624.76,46.13,13.87,0.0,7.93,21.98,29.068346239037815,59.8381831682853
288,2011,29.93,24.89,14.38,24.08,1.7,1.4,1.80593e-05,279.99,279.03,611.88,45.59,11.35,0.0,7.93,21.98,29.068346239037815,59.8381831682853
288,2012,29.93,24.89,14.38,24.08,1.7,1.4,1.83933e-05,278.56,277.86,739.26,48.83,9.01,0.0,7.93,21.98,29.068346239037815,59.8381831682853
288,2013,29.93,24.89,14.38,24.08,1.7,1.4,1.83522e-05,279.56,278.79,494.66,48.11,10.81,0.0,7.93,21.98,29.068346239037815,59.8381831682853
288,2014,29.93,24.89,14.38,24.08,1.7,1.4,1.76109e-05,278.92,279.3,445.52,47.93,11.53,0.0,7.93,21.98,29.068346239037815,59.8381831682853
288,2015,29.93,24.89,14.38,24.08,1.7,1.4,1.67904e-05,279.49,279.94,420.27,48.29,9.73,0.0,8.65,21.98,29.068346239037815,59.8381831682853
288,2016,29.93,24.89,14.38,24.08,1.7,1.4,1.74749e-05,279.02,279.11,625.92,48.65,10.99,0.0,8.65,21.98,29.068346239037815,59.8381831682853
288,2017,29.93,24.89,14.38,24.08,1.7,1.4,1.72413e-05,278.19,278.59,557.62,49.37,10.27,0.0,9.01,21.98,29.068346239037815,59.8381831682853
288,2018,29.93,24.89,14.38,24.08,1.7,1.4,1.99802e-05,279.26,279.71,375.56,48.83,10.45,0.0,9.37,21.98,29.068346239037815,59.8381831682853
288,2019,29.93,24.89,14.38,24.08,1.7,1.4,1.84589e-05,279.31,279.59,539.98,49.37,11.35,0.0,9.73,21.98,29.068346239037815,59.8381831682853
288,2020,29.93,24.89,14.38,24.08,1.7,1.4,1.99505e-05,280.32,280.68,520.53,49.01,10.99,0.0,9.73,21.98,29.068346239037815,59.8381831682853
289,2001,717.33,79.81,47.16,66.87,1.82,1.52,1.65542e-05,278.32,277.64,590.12,64.08,11.62,10.15,0.83,5.17,29.464871252783983,59.79443455172542
289,2002,717.33,79.81,47.16,66.87,1.82,1.52,1.78203e-05,278.37,277.7,435.58,63.46,11.03,8.54,0.84,5.2,29.464871252783983,59.79443455172542
289,2003,717.33,79.81,47.16,66.87,1.82,1.52,1.47403e-05,277.89,277.46,672.61,63.12,11.43,7.79,0.84,5.22,29.464871252783983,59.79443455172542
289,2004,717.33,79.81,47.16,66.87,1.82,1.52,1.49453e-05,278.1,277.56,640.14,63.01,12.5,6.89,0.84,5.23,29.464871252783983,59.79443455172542
289,2005,717.33,79.81,47.16,66.87,1.82,1.52,1.69e-05,278.79,278.27,559.4,62.71,12.51,6.74,0.84,5.23,29.464871252783983,59.79443455172542
289,2006,717.33,79.81,47.16,66.87,1.82,1.52,1.69512e-05,279.14,278.53,424.67,62.42,12.46,6.36,0.84,5.23,29.464871252783983,59.79443455172542
289,2007,717.33,79.81,47.16,66.87,1.82,1.52,1.74082e-05,279.03,278.82,498.38,63.7,11.9,6.4,0.84,5.23,29.464871252783983,59.79443455172542
